"class","subclass","supertype","cluster"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0008 L5/6 IT TPE-ENT Glut_2","0026 L5/6 IT TPE-ENT Glut_2"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0008 L5/6 IT TPE-ENT Glut_2","0026 L5/6 IT TPE-ENT Glut_2"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0008 L5/6 IT TPE-ENT Glut_2","0026 L5/6 IT TPE-ENT Glut_2"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0008 L5/6 IT TPE-ENT Glut_2","0026 L5/6 IT TPE-ENT Glut_2"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0008 L5/6 IT TPE-ENT Glut_2","0026 L5/6 IT TPE-ENT Glut_2"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0008 L5/6 IT TPE-ENT Glut_2","0026 L5/6 IT TPE-ENT Glut_2"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0008 L5/6 IT TPE-ENT Glut_2","0026 L5/6 IT TPE-ENT Glut_2"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0008 L5/6 IT TPE-ENT Glut_2","0026 L5/6 IT TPE-ENT Glut_2"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0016 L6 IT CTX Glut_4","0049 L6 IT CTX Glut_4"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0036 L6 IT CTX Glut_1"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"01 IT-ET Glut","003 L5/6 IT TPE-ENT Glut","0009 L5/6 IT TPE-ENT Glut_3","0029 L5/6 IT TPE-ENT Glut_3"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"02 NP-CT-L6b Glut","028 L6 CT CTX Glut","0114 L6 CT CTX Glut_5","0449 L6 CT CTX Glut_5"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0037 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0037 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0037 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0037 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0037 L6 IT CTX Glut_1"
"01 IT-ET Glut","004 L6 IT CTX Glut","0013 L6 IT CTX Glut_1","0037 L6 IT CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
"02 NP-CT-L6b Glut","027 L6b CTX Glut","0106 L6b CTX Glut_1","0421 L6b CTX Glut_1"
